EventName	LSTofGrennwichTaskStart	TaskStartTime	TaskEndTime	EventStartTime	EventEndTime	TargetStartPosX	TargetStartPosY	TargetStartPosZ	TargetEndPosX	TargetEndPosY	TargetEndPosZ	SystemPosEventStartX	SystemPosEventStartY	SystemPosEventStartZ	SystemPosEventEndX	SystemPosEventEndY	SystemPosEventEndZ	SystemPosTaskStartX	SystemPosTaskStartY	SystemPosTaskStartZ	SystemPosTaskEndX	SystemPosTaskEndY	SystemPosTaskEndZ	PowerDODEventStart	PowerDODEventEnd	SSDRbitsES	SSDRbitsEE	
t140	140.4089309549	2454680.0275462964	2454680.0276041669	2454680.0274884258	2454680.0276041669	2291.9148365849	-5951.0425258440	-113.3614934926	2294.0844744631	-5950.2064826852	-113.3614934926	-6162.1630064675	2406.4619250765	875.8846527944	-6193.3571880406	2340.5136866057	851.8813434740	-6180.2112069083	2374.4368745259	864.2284325194	-6193.3571790052	2340.5137148054	851.8813537379	0.1427000774	0.1433000778	0.0002281507	0.0002281507	
t140	140.4507116426	2454680.0276620369	2454680.0277199075	2454680.0276041669	2454680.0277199075	2296.2537899156	-5949.3696552543	-113.3614934926	2298.4228175655	-5948.5320301950	-113.3614934926	-6193.3571880406	2340.5136866057	851.8813434740	-6215.5980124848	2271.0988275961	826.6162814970	-6204.4775912273	2305.8062853006	839.2488227494	-6215.5980034494	2271.0988557959	826.6162917609	0.1433000778	0.1439000781	0.0002291054	0.0002291054	
t171	140.4924924984	2454680.0277777780	2454680.0278356480	2454680.0277199075	2454680.0278356480	3157.6656591591	-4560.8335945101	-3147.7890810733	3159.3283465668	-4559.6819944404	-3147.7890810733	-6215.5980124848	2271.0988275961	826.6162814970	-6237.8388369290	2201.6839685865	801.3512195200	-6226.7184156716	2236.3914262911	813.9837607724	-6237.8388278937	2201.6839967863	801.3512297839	0.1439000781	0.1445000784	0.0002300600	0.0002300600	
t171	140.5342731861	2454680.0278935186	2454680.0279513891	2454680.0278356480	2454680.0279513891	3160.9906273603	-4558.5297789513	-3147.7890810733	3162.6524879377	-4557.3769574599	-3147.7890810733	-6237.8388369290	2201.6839685865	801.3512195200	-6260.0796613732	2132.2691095769	776.0861575429	-6248.9592401158	2166.9765672815	788.7186987954	-6260.0796523379	2132.2691377767	776.0861678069	0.1445000784	0.1451000787	0.0002310146	0.0002310146	
t171	140.5760538738	2454680.0280092591	2454680.0280671297	2454680.0279513891	2454680.0280671297	3164.3139147109	-4556.2235394032	-3147.7890810733	3165.9749341970	-4555.0695063722	-3147.7890810733	-6260.0796613732	2132.2691095769	776.0861575429	-6282.3204858175	2062.8542505673	750.8210955659	-6271.2000645600	2097.5617082719	763.4536368184	-6282.3204767821	2062.8542787671	750.8211058299	0.1451000787	0.1457000791	0.0002319692	0.0002319692	
t171	140.6178347295	2454680.0281250002	2454680.0281828702	2454680.0280671297	2454680.0281828702	3167.6355328044	-4553.9148677989	-3147.7890810733	3169.2956969553	-4552.7596331352	-3147.7890810733	-6282.3204858175	2062.8542505673	750.8210955659	-6304.5613102617	1993.4393915577	725.5560335889	-6293.4408890042	2028.1468492623	738.1885748414	-6304.5613012263	1993.4394197575	725.5560438528	0.1457000791	0.1463000794	0.0002329238	0.0002329238	
t171	140.6596154172	2454680.0282407408	2454680.0282986113	2454680.0281828702	2454680.0282986113	3170.9554531466	-4551.6037839430	-3147.7890810733	3172.6147877972	-4550.4473296694	-3147.7890810733	-6304.5613102617	1993.4393915577	725.5560335889	-6326.8021347059	1924.0245325482	700.2909716119	-6315.6817134485	1958.7319902527	712.9235128643	-6326.8021256706	1924.0245607479	700.2909818758	0.1463000794	0.1469000797	0.0002338784	0.0002338784	
t171	140.7013961049	2454680.0283564813	2454680.0284143519	2454680.0282986113	2454680.0284143519	3174.2736873396	-4549.2902797808	-3147.7890810733	3175.9321782504	-4548.1326158104	-3147.7890810733	-6326.8021347059	1924.0245325482	700.2909716119	-6349.0429591501	1854.6096735386	675.0259096349	-6337.9225378927	1889.3171312432	687.6584508873	-6349.0429501148	1854.6097017384	675.0259198988	0.1469000797	0.1475000800	0.0002348330	0.0002348330	
t171	140.7431769607	2454680.0284722224	2454680.0285300924	2454680.0284143519	2454680.0285300924	3177.5902469589	-4546.9743472200	-3147.7890810733	3179.2478799080	-4545.8154834909	-3147.7890810733	-6349.0429591501	1854.6096735386	675.0259096349	-6371.2837835944	1785.1948145290	649.7608476579	-6360.1633623369	1819.9022722336	662.3933889103	-6371.2837745590	1785.1948427288	649.7608579218	0.1475000800	0.1481000804	0.0002357876	0.0002357876	
t171	140.7849576484	2454680.0285879630	2454680.0286458335	2454680.0285300924	2454680.0286458335	3180.9051035540	-4544.6560061273	-3147.7890810733	3182.5619043367	-4543.4959246058	-3147.7890810733	-6371.2837835944	1785.1948145290	649.7608476579	-6393.5246080386	1715.7799555194	624.4957856809	-6382.4041867811	1750.4874132240	637.1283269333	-6393.5245990032	1715.7799837192	624.4957959448	0.1481000804	0.1487000807	0.0002367422	0.0002367422	
t171	140.8267383361	2454680.0287037035	2454680.0287615741	2454680.0286458335	2454680.0287615741	3184.2182687091	-4542.3352484228	-3147.7890810733	3185.8742231076	-4541.1739590532	-3147.7890810733	-6393.5246080386	1715.7799555194	624.4957856809	-6415.7654324828	1646.3650965098	599.2307237039	-6404.6450112254	1681.0725542144	611.8632649563	-6415.7654234475	1646.3651247096	599.2307339678	0.1487000807	0.1493000810	0.0002376968	0.0002376968	
t171	140.8685191918	2454680.0288194446	2454680.0288773146	2454680.0287615741	2454680.0288773146	3187.5297539821	-4540.0120659888	-3147.7890810733	3189.1848477963	-4538.8495787404	-3147.7890810733	-6415.7654324828	1646.3650965098	599.2307237039	-6438.0062569270	1576.9502375003	573.9656617268	-6426.8858356696	1611.6576952048	586.5982029793	-6438.0062478917	1576.9502657000	573.9656719908	0.1493000810	0.1499000813	0.0002386514	0.0002386514	
t171	140.9102998795	2454680.0289351852	2454680.0289930557	2454680.0288773146	2454680.0289930557	3190.8395309660	-4537.6864787543	-3147.7890810733	3192.4937899516	-4536.5227755369	-3147.7890810733	-6438.0062569270	1576.9502375003	573.9656617268	-6460.2470813713	1507.5353784907	548.7005997498	-6449.1266601138	1542.2428361952	561.3331410023	-6460.2470723359	1507.5354066905	548.7006100138	0.1499000813	0.1505000817	0.0002396060	0.0002396060	
t155	140.9520805672	2454680.0290509257	2454680.0291087963	2454680.0289930557	2454680.0291087963	5305.3703758466	3480.6824597049	646.9361487514	5304.1009429164	3482.6166021486	646.9361487514	-6460.2470813713	1507.5353784907	548.7005997498	-6482.4879058155	1438.1205194811	523.4355377728	-6471.3674845580	1472.8279771857	536.0680790252	-6482.4878967801	1438.1205476809	523.4355480367	0.1505000817	0.1511000820	0.0002405606	0.0002405606	
t155	140.9938614230	2454680.0291666668	2454680.0292245368	2454680.0291087963	2454680.0292245373	5302.8308048692	3484.5502816200	646.9361487514	5301.5599721027	3486.4834823079	646.9361487514	-6482.4879058155	1438.1205194811	523.4355377728	-6504.7287302597	1368.7056604715	498.1704757958	-6493.6083090023	1403.4131181761	510.8030170482	-6504.7287212244	1368.7056886713	498.1704860597	0.1511000820	0.1517000823	0.0002415152	0.0002415152	
t155	141.0356421107	2454680.0292824074	2454680.0293402779	2454680.0292245373	2454680.0293402779	5300.2884243339	3488.4162350672	646.9361487514	5299.0161719548	3490.3485240831	646.9361487514	-6504.7287302597	1368.7056604715	498.1704757958	-6526.9695547039	1299.2908014619	472.9054138188	-6515.8491334465	1333.9982591665	485.5379550712	-6526.9695456686	1299.2908296617	472.9054240827	0.1517000823	0.1523000826	0.0002424698	0.0002424698	
t155	141.0774227984	2454680.0293981479	2454680.0294560185	2454680.0293402779	2454680.0294560185	5297.7432253806	3492.2803335560	646.9361487514	5296.4695642944	3494.2116943183	646.9361487514	-6526.9695547039	1299.2908014619	472.9054138188	-6547.7367904498	1229.5938961188	447.5376948862	-6538.0899578907	1264.5834001569	460.2728930942	-6547.7367870654	1229.5939254002	447.5377055438	0.1523000826	0.1529000830	0.0002434244	0.0002434244	
t129	141.1192036542	2454680.0295138890	2454680.0295717590	2454680.0294560185	2454680.0295717595	4404.0270262676	-4244.2921602337	-1808.6352869643	4405.5742186202	-4242.6861531046	-1808.6352869643	-6547.7367904498	1229.5938961188	447.5376948862	-6556.0675522668	1157.5166373719	421.3035940704	-6551.9021679739	1193.5552960267	434.4206551359	-6556.0675488824	1157.5166666533	421.3036047280	0.1529000830	0.1535000833	0.0002443790	0.0002443790	
t129	141.1609843418	2454680.0296296296	2454680.0296875001	2454680.0295717595	2454680.0296875001	4407.1208377563	-4241.0795690402	-1808.6352869643	4408.6668710183	-4239.4724211749	-1808.6352869643	-6556.0675522668	1157.5166373719	421.3035940704	-6564.3983140838	1085.4393786250	395.0694932545	-6560.2329297909	1121.4780372798	408.1865543201	-6564.3983106994	1085.4394079064	395.0695039121	0.1535000833	0.1541000836	0.0002453336	0.0002453336	
t126	141.2027650295	2454680.0297453701	2454680.0298032407	2454680.0296875001	2454680.0298032407	4568.2886493562	-4130.6204326916	-1658.1149682584	4569.7943977598	-4128.9545292979	-1658.1149682584	-6564.3983140838	1085.4393786250	395.0694932545	-6572.7290759007	1013.3621198781	368.8353924387	-6568.5636916079	1049.4007785329	381.9524535042	-6572.7290725164	1013.3621491595	368.8354030963	0.1541000836	0.1547000839	0.0002462883	0.0002462883	
t126	141.2445458853	2454680.0298611112	2454680.0299189813	2454680.0298032407	2454680.0299189817	4571.2995386637	-4127.2880770089	-1658.1149682584	4572.8040597639	-4125.6210894620	-1658.1149682584	-6572.7290759007	1013.3621198781	368.8353924387	-6581.0598377177	941.2848611312	342.6012916229	-6576.8944534249	977.3235197860	355.7183526884	-6581.0598343334	941.2848904126	342.6013022805	0.1547000839	0.1553000843	0.0002472429	0.0002472429	
t125	141.2863265730	2454680.0299768518	2454680.0300347223	2454680.0299189817	2454680.0300347223	4722.4351389197	-3593.1645271079	-2338.4624501152	4723.7449170312	-3591.4424565892	-2338.4624501152	-6581.0598377177	941.2848611312	342.6012916229	-6589.3905995347	869.2076023843	316.3671908071	-6585.2252152419	905.2462610391	329.4842518726	-6589.3905961504	869.2076316657	316.3672014647	0.1553000843	0.1559000846	0.0002481975	0.0002481975	
t125	141.3281074288	2454680.0300925928	2454680.0301504629	2454680.0300347223	2454680.0301504629	4725.0540671772	-3589.7199086310	-2338.4624501152	4726.3625786570	-3587.9968973288	-2338.4624501152	-6589.3905995347	869.2076023843	316.3671908071	-6597.7213613517	797.1303436374	290.1330899912	-6593.5559770589	833.1690022922	303.2501510568	-6597.7213579674	797.1303729188	290.1331006488	0.1559000846	0.1565000849	0.0002491521	0.0002491521	
t125	141.3698881165	2454680.0302083334	2454680.0302662039	2454680.0301504629	2454680.0302662039	4727.6704723549	-3586.2733951825	-2338.4624501152	4728.9777375653	-3584.5494162840	-2338.4624501152	-6597.7213613517	797.1303436374	290.1330899912	-6606.0521231687	725.0530848905	263.8989891754	-6601.8867388759	761.0917435453	277.0160502409	-6606.0521197843	725.0531141719	263.8989998330	0.1565000849	0.1571000852	0.0002501067	0.0002501067	
t124	141.4116688041	2454680.0303240740	2454680.0303819445	2454680.0302662039	2454680.0303819445	4853.9749907385	-3577.1892779745	-2079.2487223991	4855.2789354232	-3575.4192482010	-2079.2487223991	-6606.0521231687	725.0530848905	263.8989891754	-6614.3828849857	652.9758261436	237.6648883596	-6610.2175006928	689.0144847984	250.7819494251	-6614.3828816013	652.9758554250	237.6648990172	0.1571000852	0.1577000856	0.0002510613	0.0002510613	
t124	141.4534496599	2454680.0304398150	2454680.0304976851	2454680.0303819445	2454680.0304976851	4856.5822346565	-3573.6487431181	-2079.2487223991	4857.8848777857	-3571.8777772135	-2079.2487223991	-6614.3828849857	652.9758261436	237.6648883596	-6622.7136468027	580.8985673967	211.4307875438	-6618.5482625098	616.9372260515	224.5478486093	-6622.7136434183	580.8985966781	211.4307982014	0.1577000856	0.1583000859	0.0002520159	0.0002520159	
t124	141.4952303476	2454680.0305555556	2454680.0306134261	2454680.0304976851	2454680.0306134261	4859.1868856016	-3570.1063222219	-2079.2487223991	4860.4882474464	-3568.3343926271	-2079.2487223991	-6622.7136468027	580.8985673967	211.4307875438	-6631.0444086197	508.8213086498	185.1966867279	-6626.8790243268	544.8599673046	198.3137477935	-6631.0444052353	508.8213379312	185.1966973855	0.1583000859	0.1589000862	0.0002529705	0.0002529705	
t124	141.5370110353	2454680.0306712962	2454680.0307291667	2454680.0306134261	2454680.0307291667	4861.7889526836	-3566.5620029286	-2079.2487223991	4863.0890220728	-3564.7891248383	-2079.2487223991	-6631.0444086197	508.8213086498	185.1966867279	-6639.3751704367	436.7440499029	158.9625859121	-6635.2097861438	472.7827085577	172.0796469776	-6639.3751670523	436.7440791843	158.9625965697	0.1589000862	0.1595000865	0.0002539251	0.0002539251	
t124	141.5787918911	2454680.0307870372	2454680.0308449073	2454680.0307291667	2454680.0308449073	4864.3884449723	-3563.0157728518	-2079.2487223991	4865.6872107612	-3561.2419614799	-2079.2487223991	-6639.3751704367	436.7440499029	158.9625859121	-6647.7059322537	364.6667911560	132.7284850963	-6643.5405479608	400.7054498108	145.8455461618	-6647.7059288693	364.6668204374	132.7284957539	0.1595000865	0.1601000869	0.0002548797	0.0002548797	
t124	141.6205725788	2454680.0309027778	2454680.0309606483	2454680.0308449073	2454680.0309606483	4866.9853401684	-3559.4676624120	-2079.2487223991	4868.2828225678	-3557.6928901553	-2079.2487223991	-6647.7059322537	364.6667911560	132.7284850963	-6656.0366940707	292.5895324091	106.4943842805	-6651.8713097778	328.6281910639	119.6114453460	-6656.0366906863	292.5895616905	106.4943949381	0.1601000869	0.1607000872	0.0002558343	0.0002558343	
t124	141.6623532665	2454680.0310185184	2454680.0310763889	2454680.0309606483	2454680.0310763889	4869.5796473546	-3555.9176592324	-2079.2487223991	4870.8758352265	-3554.1419413098	-2079.2487223991	-6656.0366940707	292.5895324091	106.4943842805	-6664.3674558877	220.5122736622	80.2602834646	-6660.2020715948	256.5509323170	93.3773445302	-6664.3674525033	220.5123029435	80.2602941222	0.1607000872	0.1613000875	0.0002567889	0.0002567889	
t124	141.7041341222	2454680.0311342594	2454680.0311921295	2454680.0310763889	2454680.0311921295	4872.1713755735	-3552.3657509064	-2079.2487223991	4873.4662578066	-3550.5891025563	-2079.2487223991	-6664.3674558877	220.5122736622	80.2602834646	-6672.6982177047	148.4350149153	54.0261826488	-6668.5328334118	184.4736735701	67.1432437143	-6672.6982143203	148.4350441966	54.0261933064	0.1613000875	0.1619000878	0.0002577435	0.0002577435	
t124	141.7459148099	2454680.0312500000	2454680.0313078705	2454680.0311921295	2454680.0313078705	4874.7605025925	-3548.8119679035	-2079.2487223991	4876.0540993371	-3547.0343614785	-2079.2487223991	-6672.6982177047	148.4350149153	54.0261826488	-6676.8635952288	112.3964148232	40.9091428985	-6676.8635952288	112.3964148232	40.9091428985	-6676.8635952288	112.3964148232	40.9091428985	0.1619000878	0.1625000882	0.0002586981	0.0002586981	
